folio_integrante;edad;ponderador;grupo;resultado_general_entrevista;region_Centro;region_Centro Norte;region_Frontera;region_Pacifico-Norte;region_Pacífico Sur;region_Pacífico-Centro;region_Península;sexo_Mujer;estrato_Rural  ( <2500 Hab );estrato_Urbano ( 2500-99,999 Hab)
2022_10007016_04;19;47524.3222945734;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_10007024_01;45;52699.6160524161;Adolescentes y Adultos;0;False;True;False;False;False;False;False;False;False;False
2022_10007024_02;41;21975.71031625;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_10007024_03;19;163109.633903657;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_10007046_03;19;36166.9257131568;Adolescentes y Adultos;0;False;True;False;False;False;False;False;False;False;False
2022_10007057_01;83;63788.3640729399;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_10007060_02;45;16992.5187534147;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_10008014_03;30;61237.0291686505;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;True
2022_10008016_05;18;10216.5819431505;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;True
2022_10008025_01;72;143015.998228121;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;True
2022_10012041_02;32;87834.5498426071;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;True
2022_10012062_02;54;40686.9584785745;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_10028019_03;14;116235.910867382;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_10028020_01;77;21912.3147830983;Adolescentes y Adultos;0;False;True;False;False;False;False;False;True;True;False
2022_11001006_01;56;11002.509466819;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11001013_02;48;22005.018933638;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11001013_06;14;26312.5579649135;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_11001017_01;75;15860.9306217089;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_11001028_02;68;30634.4381232999;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11003014_04;23;75355.854329501;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11003021_03;15;129651.276576172;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;True
2022_11003044_03;14;12439.66828164;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11003048_02;39;31989.5209450365;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11003051_03;30;31989.5209450365;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11003058_01;47;9894.97608588538;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_11003069_01;48;9894.97608588538;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_11005001_01;58;26735.0993805347;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;True
2022_11005002_02;45;15743.740823805;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11005005_02;65;26735.0993805347;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;True
2022_11005011_01;74;32741.6952101845;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;True
2022_11005033_01;46;26027.1774681782;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;True
2022_11005034_04;20;46349.9081026876;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11007032_02;46;32578.6049909174;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11007042_01;58;66413.2451943851;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11007044_04;17;98873.2552209603;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11007065_01;83;37939.6444543898;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11007079_01;64;53684.0077780477;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11007091_02;30;121794.548353532;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11009011_02;71;38435.7799925422;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11009015_01;68;13156.8631512933;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11009025_03;41;11951.694832167;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11009027_02;47;23712.921893704;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11009029_02;22;23903.389664334;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11014013_03;49;47896.8950676295;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11014017_03;21;16093.871401219;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11014023_03;30;20050.5042373991;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11014030_03;18;25938.2349082684;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11014051_02;48;24168.6647177111;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11014061_02;79;41409.8361384006;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11014065_01;40;171429.768865016;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_11015001_03;27;28477.2113404903;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11015015_02;46;34266.4310165412;Adolescentes y Adultos;0;False;True;False;False;False;False;False;False;False;True
2022_11015018_03;22;40681.7304864147;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11016006_02;31;72928.4878744443;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11017029_01;41;110537.026981598;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11017045_02;53;37342.5987202097;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11017058_01;59;48953.1759088205;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11017063_01;72;24247.5426370116;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11017072_02;33;43903.3143466036;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11017084_01;74;47187.1897046246;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11017088_01;59;49034.3073000034;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11017088_05;18;73000.221056298;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11018004_02;51;30796.6290454282;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11018005_03;17;65695.5358573409;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;True
2022_11018013_01;73;16936.2511864881;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11018027_01;30;16122.9525889125;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11020025_01;64;25268.3031608606;Adolescentes y Adultos;0;False;True;False;False;False;False;False;True;False;False
2022_11020038_01;80;22900.8623916215;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11020044_02;34;181957.899413864;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11020065_06;60;61633.9923496999;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11020083_02;44;24145.8579826244;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11020102_02;36;56259.5908550445;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11020103_03;18;38994.2865172747;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11020119_02;55;35854.5285706451;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11020122_03;22;80011.0171665538;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11020159_01;43;35716.8763500094;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11020180_01;46;29632.6303991589;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11020180_03;17;44115.8178575519;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11020188_01;30;144290.065772856;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11020192_01;46;17133.7739350517;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11020203_03;21;73542.112694011;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11020222_01;60;22859.5166243765;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11020237_04;13;37548.7781773343;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11020239_01;38;41643.4722487677;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11020241_04;17;29447.4475675521;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11020261_02;46;35079.2168146702;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_11020274_01;27;205564.099929059;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_11020327_02;53;19932.8810215446;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11020336_04;17;23834.7937290508;Adolescentes y Adultos;0;False;True;False;False;False;False;False;False;True;False
2022_11020340_02;37;64716.2872596158;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11020341_01;47;11822.3413736805;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_11020345_01;68;23644.6827473609;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_11020355_01;49;23644.6827473609;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_11020355_03;23;64716.2872596158;Adolescentes y Adultos;0;False;True;False;False;False;False;False;True;True;False
2022_11023006_02;65;44105.0575414421;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11023011_02;60;75993.7445769802;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11023019_04;19;28591.5001874267;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11023029_02;39;78173.3563306493;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11023035_01;51;17053.5839755212;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11023040_01;45;12292.0008886586;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_11023040_02;42;33643.6174257688;Adolescentes y Adultos;0;False;True;False;False;False;False;False;True;True;False
2022_11023046_02;13;26165.7835570623;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11027034_01;58;13340.2963411829;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11027079_02;54;29920.6168959626;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11030021_01;61;48889.6054773172;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;True
2022_11030054_01;57;15046.9565896201;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11032001_03;27;34748.2068766929;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_11032002_01;49;8393.6270951873;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11032010_01;75;8393.6270951873;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11032013_04;12;25757.1464328691;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11032034_01;46;7711.64497031158;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11037003_01;61;20505.1260243232;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11037034_01;37;66240.7279470848;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_11037043_01;63;11533.1857767543;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_11037043_03;37;66240.7279470848;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_11037047_02;47;16000.8247583709;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11037047_06;14;36825.7591450851;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11037059_02;66;17384.1010222681;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11037059_03;34;17147.8337023942;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11037060_04;15;20787.0834919895;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_11037061_01;51;8692.05051113406;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_11041010_03;39;26561.1744805274;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_11041010_04;12;56208.9576631585;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;True
